,id,neighbourhood_cleansed,room_type,zipcode,latitude,longitude,property_type,price,number_of_reviews,review_scores_rating,reviews_per_month,square_feet,potential_annual_revenue,Zillow_Avg_Value,yield,rent_squre_foot
651,7648716,Minor,Private room,98122.0,47.60440567,-122.3054291,House,130.0,5,96.0,0.97,0.0,15658.5,778900.0,2.01,0.0
652,9696912,Minor,Private room,98122.0,47.61067856,-122.31267150000001,House,65.0,0,0.0,0.0,0.0,7829.25,778900.0,1.01,0.0
653,3585592,Minor,Entire home/apt,98122.0,47.61577894,-122.3068259,Apartment,155.0,10,100.0,0.57,0.0,18669.75,778900.0,2.4,0.0
654,3757858,Minor,Shared room,98122.0,47.60977692,-122.3130001,Apartment,79.0,15,100.0,0.95,0.0,9515.550000000001,778900.0,1.22,0.0
655,7219838,Minor,Shared room,98122.0,47.60614936,-122.30385749999999,Apartment,60.0,18,92.0,3.72,0.0,7227.0,778900.0,0.93,0.0
656,6022715,Minor,Entire home/apt,98122.0,47.60661261,-122.3066379,Apartment,115.0,1,100.0,0.16,0.0,13851.75,778900.0,1.78,0.0
657,7685745,Minor,Private room,98122.0,47.60591073,-122.30544599999999,House,60.0,8,100.0,2.09,0.0,7227.0,778900.0,0.93,0.0
658,4565370,Minor,Private room,98122.0,47.60338844,-122.30743700000001,House,70.0,33,96.0,2.47,0.0,8431.5,778900.0,1.08,0.0
659,4783817,Minor,Private room,98122.0,47.61173102,-122.3082675,Apartment,80.0,3,100.0,0.85,0.0,9636.0,778900.0,1.24,0.0
660,2593176,Minor,Private room,98122.0,47.61111051,-122.3119619,House,70.0,68,91.0,3.13,0.0,8431.5,778900.0,1.08,0.0
661,3143227,Minor,Private room,98122.0,47.61107513,-122.3136267,House,55.0,70,97.0,3.64,0.0,6624.75,778900.0,0.85,0.0
662,1214306,Minor,Private room,98122.0,47.61600214,-122.3080604,House,72.0,94,98.0,3.02,0.0,8672.4,778900.0,1.11,0.0
663,9369481,Minor,Private room,98122.0,47.61017418,-122.31279920000001,House,58.0,0,0.0,0.0,0.0,6986.1,778900.0,0.9,0.0
664,3533224,Minor,Private room,98122.0,47.60590764,-122.31394679999998,House,70.0,136,97.0,7.63,0.0,8431.5,778900.0,1.08,0.0
665,443736,Minor,Entire home/apt,98122.0,47.60587457,-122.3079307,Apartment,81.0,51,94.0,1.14,0.0,9756.45,778900.0,1.25,0.0
666,6675927,Minor,Private room,98122.0,47.61687399,-122.30326969999999,House,58.0,49,95.0,7.0,0.0,6986.1,778900.0,0.9,0.0
667,1772119,Minor,Private room,98122.0,47.60620715,-122.30683459999999,House,58.0,68,100.0,2.77,0.0,6986.1,778900.0,0.9,0.0
668,7808495,Minor,Private room,98122.0,47.6097965,-122.3153297,House,100.0,4,100.0,0.84,0.0,12045.0,778900.0,1.55,0.0
669,4539948,Minor,Entire home/apt,98122.0,47.61040169,-122.313874,Loft,110.0,34,96.0,2.65,0.0,13249.5,778900.0,1.7,0.0
670,7768727,Minor,Private room,98122.0,47.60994589,-122.31563729999999,Townhouse,75.0,16,99.0,3.61,0.0,9033.75,778900.0,1.16,0.0
671,769213,Minor,Entire home/apt,98122.0,47.60956186,-122.31509890000001,House,124.0,164,98.0,6.1,0.0,14935.800000000001,778900.0,1.92,0.0
672,5328449,Minor,Entire home/apt,98122.0,47.61153529999999,-122.31432530000001,Apartment,150.0,36,93.0,3.83,0.0,18067.5,778900.0,2.32,0.0
673,1763809,Minor,Private room,98122.0,47.61065564,-122.31407279999999,House,65.0,73,95.0,3.25,0.0,7829.25,778900.0,1.01,0.0
674,1499596,Minor,Entire home/apt,98122.0,47.602939500000005,-122.30840890000002,House,225.0,6,90.0,0.45,0.0,27101.25,778900.0,3.48,0.0
675,4737727,Minor,Private room,98122.0,47.61002734,-122.3043664,House,70.0,3,100.0,0.6,0.0,8431.5,778900.0,1.08,0.0
676,8242212,Minor,Entire home/apt,98122.0,47.60332553,-122.31386470000001,Apartment,105.0,8,93.0,2.31,0.0,12647.25,778900.0,1.62,0.0
677,8186781,Minor,Entire home/apt,98122.0,47.61035829,-122.31403229999998,House,158.0,16,93.0,4.17,0.0,19031.100000000002,778900.0,2.44,0.0
678,7229015,Minor,Private room,98122.0,47.60415027,-122.3032345,Townhouse,69.0,29,97.0,4.92,0.0,8311.050000000001,778900.0,1.07,0.0
679,5814207,Minor,Entire home/apt,98122.0,47.60213708,-122.3141425,Apartment,80.0,0,0.0,0.0,0.0,9636.0,778900.0,1.24,0.0
680,2274086,Minor,Private room,98122.0,47.61241593,-122.314504,Apartment,99.0,17,89.0,0.86,0.0,11924.550000000001,778900.0,1.53,0.0
681,4387985,Minor,Entire home/apt,98122.0,47.61122138,-122.3069443,House,165.0,47,100.0,3.29,0.0,19874.25,778900.0,2.55,0.0
682,9909445,Minor,Entire home/apt,98122.0,47.60767917,-122.3157153,Bungalow,70.0,0,0.0,0.0,0.0,8431.5,778900.0,1.08,0.0
683,7664899,Minor,Private room,98122.0,47.60547479,-122.30947749999999,House,118.0,3,100.0,0.61,0.0,14213.1,778900.0,1.82,0.0
684,4773614,Minor,Entire home/apt,98122.0,47.61350092,-122.312752,Apartment,100.0,2,80.0,0.16,0.0,12045.0,778900.0,1.55,0.0
685,3946674,Minor,Private room,98122.0,47.60192242,-122.3079787,House,90.0,33,95.0,2.17,0.0,10840.5,778900.0,1.39,0.0
686,8616488,Minor,Entire home/apt,98122.0,47.61327641,-122.31499740000001,Apartment,81.0,11,93.0,4.18,0.0,9756.45,778900.0,1.25,0.0
687,7518316,Minor,Entire home/apt,98122.0,47.60910412,-122.31115,Apartment,70.0,3,100.0,0.71,0.0,8431.5,778900.0,1.08,0.0
688,5259194,Minor,Private room,98122.0,47.61180057,-122.3141614,House,69.0,94,99.0,8.73,0.0,8311.050000000001,778900.0,1.07,0.0
689,9256702,Minor,Entire home/apt,98122.0,47.60941768,-122.3121007,House,90.0,3,100.0,1.8,0.0,10840.5,778900.0,1.39,0.0
690,9240289,Minor,Private room,98122.0,47.61561719,-122.3043458,House,75.0,0,0.0,0.0,0.0,9033.75,778900.0,1.16,0.0
691,2032805,Minor,Private room,98122.0,47.60794615,-122.3075402,House,70.0,52,100.0,2.13,0.0,8431.5,778900.0,1.08,0.0
692,3751503,Minor,Entire home/apt,98122.0,47.61008938,-122.31368059999998,Apartment,179.0,32,96.0,1.85,0.0,21560.55,778900.0,2.77,0.0
693,7581974,Minor,Private room,98122.0,47.60409559,-122.30540890000002,House,105.0,8,100.0,1.57,0.0,12647.25,778900.0,1.62,0.0
694,6558980,Minor,Entire home/apt,98122.0,47.61108859,-122.3158229,Townhouse,110.0,4,100.0,0.71,0.0,13249.5,778900.0,1.7,0.0
695,2399736,Minor,Entire home/apt,98122.0,47.61057511,-122.30440130000001,Apartment,150.0,81,93.0,3.61,0.0,18067.5,778900.0,2.32,0.0
696,8674765,Minor,Entire home/apt,98122.0,47.613723900000004,-122.30916429999999,Apartment,75.0,0,0.0,0.0,0.0,9033.75,778900.0,1.16,0.0
697,6004165,Minor,Entire home/apt,98122.0,47.61006629999999,-122.3048812,House,75.0,3,100.0,3.0,0.0,9033.75,778900.0,1.16,0.0
698,1826155,Minor,Private room,98122.0,47.6064609,-122.3074784,House,111.0,75,100.0,3.11,0.0,13369.95,778900.0,1.72,0.0
699,4857192,Minor,Private room,98122.0,47.60632184,-122.30557720000002,House,108.0,8,100.0,1.54,0.0,13008.6,778900.0,1.67,0.0
700,7748905,Minor,Private room,98122.0,47.60550178,-122.3038369,Apartment,82.0,24,98.0,4.83,0.0,9876.9,778900.0,1.27,0.0
701,973859,Minor,Entire home/apt,98122.0,47.60767478,-122.30561850000001,House,115.0,81,96.0,2.62,850.0,13851.75,778900.0,1.78,16.3
702,6716380,Minor,Entire home/apt,98122.0,47.61369416,-122.3073254,House,220.0,10,92.0,1.51,0.0,26499.0,778900.0,3.4,0.0
703,7953211,Minor,Entire home/apt,98122.0,47.60751122,-122.3075847,House,114.0,4,100.0,0.9,0.0,13731.300000000001,778900.0,1.76,0.0
704,5241773,Minor,Private room,98122.0,47.61243073,-122.31589740000001,House,59.0,95,98.0,9.34,0.0,7106.55,778900.0,0.91,0.0
705,3144597,Minor,Private room,98122.0,47.61722524,-122.3026362,House,54.0,45,95.0,2.3,0.0,6504.3,778900.0,0.84,0.0
706,7698916,Minor,Private room,98122.0,47.61350303,-122.31080259999999,Apartment,75.0,14,99.0,2.78,0.0,9033.75,778900.0,1.16,0.0
707,7305969,Minor,Private room,98122.0,47.61587834,-122.30773899999998,Townhouse,90.0,27,100.0,4.66,0.0,10840.5,778900.0,1.39,0.0
708,5069495,Minor,Entire home/apt,98122.0,47.60254407,-122.30986440000001,Townhouse,95.0,33,95.0,3.21,0.0,11442.75,778900.0,1.47,0.0
709,1817878,Minor,Entire home/apt,98122.0,47.60260013,-122.30951470000001,House,160.0,4,95.0,0.16,0.0,19272.0,778900.0,2.47,0.0
710,4430381,Minor,Entire home/apt,98122.0,47.610752399999996,-122.312152,Apartment,175.0,3,100.0,0.36,0.0,21078.75,778900.0,2.71,0.0
711,6528192,Minor,Private room,98122.0,47.61396248,-122.30418490000001,Apartment,37.0,18,89.0,2.86,0.0,4456.650000000001,778900.0,0.57,0.0
712,3177005,Minor,Entire home/apt,98122.0,47.61245587,-122.31488940000001,Apartment,199.0,3,100.0,0.16,0.0,23969.550000000003,778900.0,3.08,0.0
713,4430233,Minor,Entire home/apt,98122.0,47.61093716,-122.31073310000001,Apartment,200.0,4,90.0,0.41,0.0,24090.0,778900.0,3.09,0.0
714,670009,Minor,Entire home/apt,98122.0,47.61240201,-122.3112072,House,175.0,13,72.0,1.36,1300.0,21078.75,778900.0,2.71,16.21
715,4577542,Minor,Entire home/apt,98122.0,47.61092049,-122.3134896,Apartment,120.0,30,99.0,2.52,0.0,14454.0,778900.0,1.86,0.0
716,6764646,Minor,Entire home/apt,98122.0,47.60820377,-122.309995,House,160.0,4,95.0,0.69,0.0,19272.0,778900.0,2.47,0.0
717,4256705,Minor,Private room,98122.0,47.61497797,-122.3092361,Apartment,125.0,11,96.0,0.78,0.0,15056.25,778900.0,1.93,0.0
718,8812578,Minor,Entire home/apt,98122.0,47.60373015,-122.3131471,Apartment,150.0,1,100.0,0.47,0.0,18067.5,778900.0,2.32,0.0
719,341454,Minor,Entire home/apt,98122.0,47.61037712,-122.31156580000001,Apartment,175.0,0,0.0,0.0,1200.0,21078.75,778900.0,2.71,17.57
720,8195629,Minor,Entire home/apt,98122.0,47.61280971,-122.30936979999998,Condominium,100.0,9,96.0,2.7,0.0,12045.0,778900.0,1.55,0.0
721,2577625,Minor,Entire home/apt,98122.0,47.61006942,-122.30772979999999,Apartment,90.0,9,98.0,0.41,0.0,10840.5,778900.0,1.39,0.0
722,555858,Minor,Private room,98122.0,47.61014851,-122.30925570000001,House,95.0,13,90.0,0.3,0.0,11442.75,778900.0,1.47,0.0
723,4814811,Minor,Private room,98122.0,47.61046729,-122.3110913,House,92.0,28,99.0,2.28,0.0,11081.4,778900.0,1.42,0.0
724,9484823,Minor,Private room,98122.0,47.61161948,-122.3142567,House,90.0,0,0.0,0.0,0.0,10840.5,778900.0,1.39,0.0
725,660603,Minor,Private room,98122.0,47.614168,-122.3074669,House,79.0,10,96.0,0.26,0.0,9515.550000000001,778900.0,1.22,0.0
726,3940265,Minor,Private room,98122.0,47.61422859,-122.30838190000001,House,72.0,39,95.0,2.39,0.0,8672.4,778900.0,1.11,0.0
727,7500976,Minor,Entire home/apt,98122.0,47.60725053,-122.3081946,Apartment,115.0,1,100.0,0.58,0.0,13851.75,778900.0,1.78,0.0
728,9516608,Minor,Entire home/apt,98122.0,47.61197874,-122.3036215,House,270.0,1,100.0,0.73,0.0,32521.5,778900.0,4.18,0.0
729,9712716,Minor,Private room,98122.0,47.61056399,-122.31291189999999,House,65.0,3,100.0,3.0,0.0,7829.25,778900.0,1.01,0.0
730,5813657,Minor,Entire home/apt,98122.0,47.60419373,-122.30992009999999,House,300.0,21,93.0,2.42,0.0,36135.0,778900.0,4.64,0.0
731,8884826,Minor,Entire home/apt,98122.0,47.60262175,-122.30851650000001,Townhouse,122.0,3,100.0,3.0,0.0,14694.900000000001,778900.0,1.89,0.0
732,1978743,Minor,Private room,98122.0,47.60761884,-122.3083246,House,87.0,49,99.0,2.15,0.0,10479.15,778900.0,1.35,0.0
733,6091789,Minor,Entire home/apt,98122.0,47.60848068,-122.3106915,House,200.0,1,100.0,0.19,0.0,24090.0,778900.0,3.09,0.0
734,6165353,Minor,Entire home/apt,98122.0,47.60951889,-122.31270359999998,House,156.0,4,95.0,0.61,0.0,18790.2,778900.0,2.41,0.0
735,1244053,Minor,Private room,98122.0,47.60712102,-122.31046270000002,House,90.0,32,95.0,1.05,0.0,10840.5,778900.0,1.39,0.0
736,8508223,Minor,Entire home/apt,98122.0,47.61704032,-122.30280630000001,Townhouse,325.0,1,100.0,0.35,0.0,39146.25,778900.0,5.03,0.0
737,6991188,Minor,Entire home/apt,98122.0,47.61089433,-122.30448009999999,House,115.0,3,100.0,3.0,0.0,13851.75,778900.0,1.78,0.0
738,7344117,Minor,Entire home/apt,98122.0,47.60230148,-122.30717309999999,Loft,425.0,32,96.0,5.68,0.0,51191.25,778900.0,6.57,0.0
739,9506766,Minor,Entire home/apt,98122.0,47.60613645,-122.3090328,House,119.0,2,100.0,1.4,0.0,14333.550000000001,778900.0,1.84,0.0
740,6451305,Minor,Entire home/apt,98122.0,47.60959625,-122.31643740000001,House,220.0,25,96.0,3.55,0.0,26499.0,778900.0,3.4,0.0
741,7531405,Minor,Private room,98122.0,47.60294718,-122.31321070000001,Townhouse,85.0,8,98.0,2.45,0.0,10238.25,778900.0,1.31,0.0
742,9612147,Minor,Entire home/apt,98122.0,47.60216456,-122.3118822,House,100.0,2,90.0,2.0,0.0,12045.0,778900.0,1.55,0.0
743,666897,Minor,Entire home/apt,98122.0,47.61137404,-122.3074812,House,99.0,18,75.0,2.16,0.0,11924.550000000001,778900.0,1.53,0.0
744,4061051,Minor,Private room,98122.0,47.61148293,-122.30976509999998,House,120.0,6,83.0,0.38,0.0,14454.0,778900.0,1.86,0.0
745,3394338,Minor,Entire home/apt,98122.0,47.61621959,-122.307324,Apartment,150.0,20,93.0,1.09,0.0,18067.5,778900.0,2.32,0.0
746,4238106,Minor,Private room,98122.0,47.60927076,-122.31112560000001,Apartment,75.0,6,100.0,1.5,0.0,9033.75,778900.0,1.16,0.0
747,7350059,Minor,Private room,98122.0,47.61155082,-122.30681640000002,House,90.0,18,100.0,3.16,0.0,10840.5,778900.0,1.39,0.0
748,5262750,Minor,Entire home/apt,98122.0,47.61210627,-122.3041249,Apartment,125.0,20,100.0,3.37,0.0,15056.25,778900.0,1.93,0.0
749,2802844,Minor,Private room,98122.0,47.60187188,-122.307129,House,90.0,16,99.0,1.07,0.0,10840.5,778900.0,1.39,0.0
750,3123632,Minor,Entire home/apt,98122.0,47.61360689,-122.3124325,Apartment,200.0,8,100.0,0.45,0.0,24090.0,778900.0,3.09,0.0
751,3024336,Minor,Entire home/apt,98122.0,47.61237958,-122.31374240000001,House,200.0,40,98.0,2.11,0.0,24090.0,778900.0,3.09,0.0
752,8652185,Minor,Entire home/apt,98122.0,47.60702962,-122.30694960000001,House,287.0,1,100.0,0.77,0.0,34569.15,778900.0,4.44,0.0
753,10192213,Minor,Entire home/apt,98122.0,47.60663359,-122.31606470000001,Apartment,90.0,0,0.0,0.0,0.0,10840.5,778900.0,1.39,0.0
754,3970736,Minor,Entire home/apt,98122.0,47.61441923,-122.3067207,Apartment,90.0,51,97.0,3.11,0.0,10840.5,778900.0,1.39,0.0
755,4546924,Minor,Entire home/apt,98122.0,47.60863925,-122.3065334,Apartment,150.0,36,99.0,3.2,0.0,18067.5,778900.0,2.32,0.0
756,2760901,Minor,Entire home/apt,98122.0,47.61340138,-122.30345530000001,House,119.0,16,98.0,0.79,0.0,14333.550000000001,778900.0,1.84,0.0
757,3490239,Minor,Entire home/apt,98122.0,47.6041844,-122.31263899999999,House,150.0,7,97.0,0.42,0.0,18067.5,778900.0,2.32,0.0
758,3416217,Minor,Entire home/apt,98122.0,47.61250123,-122.3096554,Apartment,170.0,31,96.0,1.68,0.0,20476.5,778900.0,2.63,0.0
759,5537833,Minor,Entire home/apt,98122.0,47.60275515,-122.3119689,House,150.0,6,100.0,0.71,0.0,18067.5,778900.0,2.32,0.0
760,3354614,Leschi,Entire home/apt,98122.0,47.60724932,-122.29415320000001,Apartment,125.0,29,90.0,1.56,0.0,15056.25,778900.0,1.93,0.0
761,5277900,Leschi,Entire home/apt,98122.0,47.60393134,-122.2945169,House,199.0,9,96.0,1.04,0.0,23969.550000000003,778900.0,3.08,0.0
762,1171574,Leschi,Private room,98122.0,47.60781103,-122.29576740000002,House,65.0,158,98.0,5.04,0.0,7829.25,778900.0,1.01,0.0
763,2612399,Leschi,Entire home/apt,98122.0,47.60744831,-122.29381550000001,Loft,79.0,62,99.0,3.12,0.0,9515.550000000001,778900.0,1.22,0.0
764,4170863,Leschi,Entire home/apt,98122.0,47.60459749,-122.296725,Apartment,85.0,5,96.0,0.32,0.0,10238.25,778900.0,1.31,0.0
765,4396961,Leschi,Private room,98122.0,47.60382449,-122.29325109999999,House,59.0,34,96.0,3.6,0.0,7106.55,778900.0,0.91,0.0
766,8273948,Leschi,Entire home/apt,98122.0,47.60582903,-122.2852102,Apartment,85.0,13,92.0,3.55,0.0,10238.25,778900.0,1.31,0.0
767,1961671,Leschi,Entire home/apt,98122.0,47.60639203,-122.2906124,House,200.0,20,100.0,0.9,0.0,24090.0,778900.0,3.09,0.0
768,8049470,Leschi,Private room,98122.0,47.60297419,-122.29341950000001,Apartment,59.0,14,100.0,3.41,0.0,7106.55,778900.0,0.91,0.0
769,3463245,Leschi,Private room,98122.0,47.60778218,-122.28928429999999,Apartment,109.0,20,98.0,1.14,0.0,13129.050000000001,778900.0,1.69,0.0
770,3728802,Leschi,Entire home/apt,98122.0,47.60688433,-122.2872419,House,500.0,3,93.0,0.18,0.0,60225.0,778900.0,7.73,0.0
771,785830,Leschi,Entire home/apt,98122.0,47.6067369,-122.29008770000002,House,400.0,2,100.0,0.12,0.0,48180.0,778900.0,6.19,0.0
772,5078244,Leschi,Private room,98122.0,47.60161607,-122.2943798,Apartment,39.0,54,82.0,5.98,0.0,4697.55,778900.0,0.6,0.0
773,4468524,Leschi,Private room,98122.0,47.60429647,-122.2943586,House,44.0,41,99.0,3.09,0.0,5299.8,778900.0,0.68,0.0
774,8424532,Leschi,Entire home/apt,98122.0,47.60437922,-122.29111529999999,House,350.0,2,100.0,0.67,0.0,42157.5,778900.0,5.41,0.0
775,9407255,Leschi,Entire home/apt,98122.0,47.60256128,-122.29365530000001,House,210.0,0,0.0,0.0,0.0,25294.5,778900.0,3.25,0.0
776,1377812,Leschi,Entire home/apt,98122.0,47.6046968,-122.2854892,House,225.0,55,98.0,1.84,0.0,27101.25,778900.0,3.48,0.0
777,9512909,Leschi,Entire home/apt,98122.0,47.60212072,-122.29012959999999,House,66.0,2,100.0,2.0,0.0,7949.700000000001,778900.0,1.02,0.0
778,4384095,Leschi,Private room,98122.0,47.60574573,-122.29282990000002,House,49.0,42,97.0,3.03,0.0,5902.05,778900.0,0.76,0.0
779,1273432,Atlantic,Entire home/apt,98122.0,47.60158523,-122.30698319999999,House,275.0,14,96.0,0.47,0.0,33123.75,778900.0,4.25,0.0
780,9736801,Atlantic,Entire home/apt,98122.0,47.60141207,-122.31288880000001,Apartment,90.0,0,0.0,0.0,0.0,10840.5,778900.0,1.39,0.0
781,4297068,Atlantic,Entire home/apt,98122.0,47.59982699,-122.3094831,Townhouse,149.0,6,100.0,0.42,0.0,17947.05,778900.0,2.3,0.0
782,6423488,Atlantic,Entire home/apt,98122.0,47.60138626,-122.30767900000001,House,149.0,5,96.0,0.85,0.0,17947.05,778900.0,2.3,0.0
783,1901706,First Hill,Entire home/apt,98122.0,47.61320978,-122.32327759999998,Apartment,155.0,15,96.0,0.8,0.0,18669.75,778900.0,2.4,0.0
784,356608,First Hill,Entire home/apt,98122.0,47.61304301,-122.3232142,Apartment,196.0,40,96.0,0.92,0.0,23608.2,778900.0,3.03,0.0
785,7824870,First Hill,Entire home/apt,98122.0,47.61345648,-122.3249795,Apartment,140.0,0,0.0,0.0,0.0,16863.0,778900.0,2.16,0.0
786,3793047,First Hill,Entire home/apt,98122.0,47.61399802,-122.326396,Apartment,100.0,37,92.0,2.17,0.0,12045.0,778900.0,1.55,0.0
787,353039,First Hill,Entire home/apt,98122.0,47.61367456,-122.3220283,Apartment,155.0,18,93.0,0.42,0.0,18669.75,778900.0,2.4,0.0
788,6627403,First Hill,Private room,98122.0,47.61317414,-122.32449040000002,Condominium,100.0,6,100.0,2.31,0.0,12045.0,778900.0,1.55,0.0
789,7431247,First Hill,Entire home/apt,98122.0,47.61365485,-122.323203,Apartment,150.0,1,100.0,0.21,0.0,18067.5,778900.0,2.32,0.0
790,1107845,First Hill,Entire home/apt,98122.0,47.61392867,-122.32635159999998,Apartment,80.0,55,93.0,1.84,0.0,9636.0,778900.0,1.24,0.0
791,6246861,First Hill,Entire home/apt,98122.0,47.61386975,-122.32655009999999,Apartment,115.0,71,94.0,8.95,0.0,13851.75,778900.0,1.78,0.0
792,7388225,First Hill,Entire home/apt,98122.0,47.61160341,-122.3172294,Apartment,500.0,1,100.0,0.2,0.0,60225.0,778900.0,7.73,0.0
793,580815,First Hill,Entire home/apt,98122.0,47.61354858,-122.3213054,Apartment,139.0,11,98.0,0.35,0.0,16742.55,778900.0,2.15,0.0
794,8817033,First Hill,Private room,98122.0,47.60884941,-122.3217537,Condominium,66.0,11,96.0,4.02,0.0,7949.700000000001,778900.0,1.02,0.0
795,1159226,First Hill,Entire home/apt,98122.0,47.61327376,-122.3222376,Apartment,174.0,14,96.0,0.66,0.0,20958.3,778900.0,2.69,0.0
796,7884782,First Hill,Entire home/apt,98122.0,47.61365054,-122.3210146,Apartment,120.0,36,98.0,7.61,0.0,14454.0,778900.0,1.86,0.0
797,2149219,First Hill,Entire home/apt,98122.0,47.61281944,-122.32128629999998,Apartment,174.0,13,92.0,0.74,0.0,20958.3,778900.0,2.69,0.0
798,7678814,First Hill,Entire home/apt,98122.0,47.61185608,-122.3247537,Apartment,110.0,3,93.0,0.71,0.0,13249.5,778900.0,1.7,0.0
799,8385687,First Hill,Entire home/apt,98122.0,47.60984342,-122.32119979999999,Apartment,250.0,8,95.0,2.26,0.0,30112.5,778900.0,3.87,0.0
800,2532879,First Hill,Entire home/apt,98122.0,47.61396779,-122.3258264,Apartment,110.0,54,97.0,2.48,0.0,13249.5,778900.0,1.7,0.0
801,6949900,Yesler Terrace,Entire home/apt,98122.0,47.6071263,-122.32003200000001,Apartment,145.0,11,96.0,1.85,0.0,17465.25,778900.0,2.24,0.0
802,5126446,Yesler Terrace,Entire home/apt,98122.0,47.60656187,-122.3212977,Apartment,115.0,2,100.0,0.18,0.0,13851.75,778900.0,1.78,0.0
803,8341720,Yesler Terrace,Private room,98122.0,47.60440532,-122.31801029999998,Apartment,89.0,3,100.0,1.11,0.0,10720.050000000001,778900.0,1.38,0.0
804,7920539,Yesler Terrace,Entire home/apt,98122.0,47.60327559,-122.3203899,Apartment,165.0,5,100.0,1.26,0.0,19874.25,778900.0,2.55,0.0
805,7598743,Yesler Terrace,Entire home/apt,98122.0,47.60528827,-122.32087820000001,Condominium,180.0,16,98.0,3.31,0.0,21681.0,778900.0,2.78,0.0
806,7916754,Yesler Terrace,Entire home/apt,98122.0,47.60481317,-122.3188037,Apartment,140.0,1,100.0,0.33,0.0,16863.0,778900.0,2.16,0.0
807,4706111,Yesler Terrace,Entire home/apt,98122.0,47.60532853,-122.3194263,House,179.0,2,100.0,0.16,0.0,21560.55,778900.0,2.77,0.0
808,8016309,Yesler Terrace,Shared room,98122.0,47.60698878,-122.3197009,Apartment,65.0,16,93.0,3.78,0.0,7829.25,778900.0,1.01,0.0
809,8443258,Yesler Terrace,Entire home/apt,98122.0,47.60386978,-122.31898079999999,Apartment,169.0,4,95.0,1.56,0.0,20356.05,778900.0,2.61,0.0
810,7577073,Yesler Terrace,Entire home/apt,98122.0,47.60571033,-122.31808590000001,Apartment,112.0,0,0.0,0.0,0.0,13490.400000000001,778900.0,1.73,0.0
811,6852243,Yesler Terrace,Private room,98122.0,47.60233645,-122.3186679,Apartment,89.0,6,97.0,1.8,0.0,10720.050000000001,778900.0,1.38,0.0
812,9317101,Yesler Terrace,Private room,98122.0,47.60559023,-122.32105530000001,Condominium,70.0,1,100.0,1.0,0.0,8431.5,778900.0,1.08,0.0
813,202174,North Beacon Hill,Entire home/apt,98122.0,47.59566143,-122.31801599999999,House,159.0,14,96.0,0.33,1300.0,19151.55,778900.0,2.46,14.73
814,7988792,Broadway,Private room,98122.0,47.61486054,-122.31546829999999,House,50.0,0,0.0,0.0,0.0,6022.5,778900.0,0.77,0.0
815,9480029,Broadway,Entire home/apt,98122.0,47.6163805,-122.3178662,Apartment,80.0,0,0.0,0.0,0.0,9636.0,778900.0,1.24,0.0
816,7957689,Broadway,Entire home/apt,98122.0,47.61817069,-122.3234438,Condominium,100.0,3,93.0,0.92,0.0,12045.0,778900.0,1.55,0.0
817,8907548,Broadway,Entire home/apt,98122.0,47.61506683,-122.32560919999999,Apartment,200.0,0,0.0,0.0,0.0,24090.0,778900.0,3.09,0.0
818,3551668,Broadway,Entire home/apt,98122.0,47.61418122,-122.31407,Apartment,195.0,31,97.0,1.81,0.0,23487.75,778900.0,3.02,0.0
819,9137469,Broadway,Entire home/apt,98122.0,47.61973382,-122.3227408,Loft,150.0,2,100.0,2.0,0.0,18067.5,778900.0,2.32,0.0
820,7802266,Broadway,Private room,98122.0,47.61495273,-122.31941189999999,Apartment,162.0,1,80.0,0.24,0.0,19512.9,778900.0,2.51,0.0
821,7421950,Broadway,Entire home/apt,98122.0,47.61755581,-122.31418870000002,Apartment,130.0,17,88.0,3.09,0.0,15658.5,778900.0,2.01,0.0
822,10035274,Broadway,Entire home/apt,98122.0,47.61627093,-122.325999,Apartment,95.0,0,0.0,0.0,0.0,11442.75,778900.0,1.47,0.0
823,6870575,Broadway,Entire home/apt,98122.0,47.6131379,-122.3175377,Apartment,149.0,43,98.0,6.42,0.0,17947.05,778900.0,2.3,0.0
824,8473625,Broadway,Entire home/apt,98122.0,47.61421561,-122.3255317,Apartment,148.0,2,70.0,1.36,0.0,17826.600000000002,778900.0,2.29,0.0
825,258571,Broadway,Entire home/apt,98122.0,47.61596662,-122.3269378,Apartment,79.0,278,89.0,5.57,0.0,9515.550000000001,778900.0,1.22,0.0
826,7843995,Broadway,Entire home/apt,98122.0,47.61649525,-122.32708429999998,Apartment,129.0,32,96.0,6.86,0.0,15538.050000000001,778900.0,1.99,0.0
827,882274,Broadway,Entire home/apt,98122.0,47.61704199,-122.3268645,Apartment,79.0,189,84.0,5.32,0.0,9515.550000000001,778900.0,1.22,0.0
828,3594885,Broadway,Entire home/apt,98122.0,47.61662017,-122.32371450000001,Apartment,150.0,8,93.0,0.46,0.0,18067.5,778900.0,2.32,0.0
829,4841586,Broadway,Entire home/apt,98122.0,47.61531029,-122.3145245,House,100.0,28,90.0,3.0,0.0,12045.0,778900.0,1.55,0.0
830,5640214,Broadway,Entire home/apt,98122.0,47.61718399,-122.3182896,Apartment,75.0,22,94.0,2.28,0.0,9033.75,778900.0,1.16,0.0
831,4718921,Broadway,Entire home/apt,98122.0,47.61601587,-122.32353619999999,Apartment,80.0,15,88.0,1.35,0.0,9636.0,778900.0,1.24,0.0
